ds,y,is_weekend,is_rush_hour,weather_factor,hour,day_of_week,temperature,temp_extreme,precipitation,heavy_rain
2024-01-05 00:00:00,42.0,0,0,1.0,0,4,23.906772435865943,0,0.0,0
2024-01-05 01:00:00,48.0,0,0,1.04,1,4,19.928821517213763,0,0.0,0
2024-01-05 02:00:00,40.0,0,0,1.05,2,4,20.34347736547746,0,0.0,0
2024-01-05 03:00:00,39.0,0,0,1.09,3,4,22.855934600967988,0,0.0,0
2024-01-05 04:00:00,31.0,0,0,1.01,4,4,24.103778621591623,0,0.0,0
2024-01-05 05:00:00,36.0,0,0,0.96,5,4,24.27123262514744,0,0.0,0
2024-01-05 06:00:00,44.0,0,0,1.08,6,4,23.289900854225753,0,0.0,0
2024-01-05 07:00:00,110.0,0,1,0.56,7,4,23.23015343681339,0,0.0,0
2024-01-05 08:00:00,286.0,0,1,0.9,8,4,26.416478930037545,0,0.0,0
2024-01-05 09:00:00,283.0,0,1,0.97,9,4,29.520849761928304,0,0.0,0
2024-01-05 10:00:00,200.0,0,0,1.05,10,4,25.93902823041995,0,0.0,0
2024-01-05 11:00:00,106.0,0,0,0.59,11,4,27.02110811176813,0,0.0,0
2024-01-05 12:00:00,154.0,0,0,0.93,12,4,25.171573220800397,0,0.0,0
2024-01-05 13:00:00,113.0,0,0,0.66,13,4,32.10512710357601,0,0.0,0
2024-01-05 14:00:00,171.0,0,0,1.02,14,4,26.78441320287307,0,0.0,0
2024-01-05 15:00:00,148.0,0,0,1.01,15,4,26.955135725555017,0,0.0,0
2024-01-05 16:00:00,184.0,0,0,1.05,16,4,23.444230366515683,0,0.0,0
2024-01-05 17:00:00,256.0,0,1,1.06,17,4,22.953006313047908,0,0.0,0
2024-01-05 18:00:00,325.0,0,1,1.03,18,4,23.738031270669,0,0.0,0
2024-01-05 19:00:00,178.0,0,1,1.01,19,4,26.442267062469572,0,0.0,0
2024-01-05 20:00:00,101.0,0,0,0.91,20,4,23.1048224492124,0,0.0,0
2024-01-05 21:00:00,128.0,0,0,1.09,21,4,25.94582556742699,0,0.0,0
2024-01-05 22:00:00,132.0,0,0,1.1,22,4,22.455546170827983,0,0.0,0
2024-01-05 23:00:00,39.0,0,0,1.06,23,4,19.617774651258944,0,0.0,0
2024-01-06 00:00:00,26.0,1,0,0.96,0,5,19.54742748915171,0,0.0,0
2024-01-06 01:00:00,20.0,1,0,1.1,1,5,22.540485156902587,0,0.0,0
2024-01-06 02:00:00,18.0,1,0,0.97,2,5,20.43371302705502,0,0.0,0
2024-01-06 03:00:00,22.0,1,0,1.05,3,5,21.86503123579238,0,0.0,0
2024-01-06 04:00:00,20.0,1,0,0.91,4,5,24.54147860925948,0,0.0,0
2024-01-06 05:00:00,19.0,1,0,0.94,5,5,27.986816691717795,0,0.0,0
2024-01-06 06:00:00,15.0,1,0,0.54,6,5,24.619124353370026,0,0.0,0
2024-01-06 07:00:00,153.0,1,1,1.02,7,5,27.69951780416828,0,0.0,0
2024-01-06 08:00:00,165.0,1,1,0.92,8,5,28.72107340126385,0,0.0,0
2024-01-06 09:00:00,139.0,1,1,1.05,9,5,27.257356534010103,0,0.5144442909048603,0
2024-01-06 10:00:00,79.0,1,0,0.92,10,5,27.15636067061165,0,0.0499915487217406,0
2024-01-06 11:00:00,100.0,1,0,1.02,11,5,26.72518925856976,0,0.0,0
2024-01-06 12:00:00,49.0,1,0,0.51,12,5,27.50801962708061,0,0.0,0
2024-01-06 13:00:00,87.0,1,0,1.05,13,5,32.426030380857775,0,0.0,0
2024-01-06 14:00:00,98.0,1,0,1.08,14,5,27.96339008041746,0,0.0,0
2024-01-06 15:00:00,68.0,1,0,0.71,15,5,25.163837447701674,0,0.061665704333797915,0
2024-01-06 16:00:00,111.0,1,0,1.07,16,5,23.908906557915692,0,0.0,0
2024-01-06 17:00:00,167.0,1,1,1.08,17,5,25.06218113153923,0,0.0,0
2024-01-06 18:00:00,100.0,1,1,0.92,18,5,27.2741750047962,0,0.0,0
2024-01-06 19:00:00,180.0,1,1,1.09,19,5,21.982251050294348,0,0.0,0
2024-01-06 20:00:00,79.0,1,0,1.08,20,5,25.298743206797226,0,0.0,0
2024-01-06 21:00:00,44.0,1,0,0.6,21,5,22.49258667918599,0,0.7181393109622997,0
2024-01-06 22:00:00,48.0,1,0,0.93,22,5,20.687751310555832,0,0.0,0
2024-01-06 23:00:00,15.0,1,0,0.78,23,5,25.387300635457276,0,0.0,0
2024-01-07 00:00:00,15.0,1,0,0.77,0,6,18.112871745223394,0,0.0,0
2024-01-07 01:00:00,16.0,1,0,0.74,1,6,22.327098704248396,0,0.0,0
2024-01-07 02:00:00,19.0,1,0,0.92,2,6,25.21256516650907,0,0.0,0
2024-01-07 03:00:00,32.0,1,0,1.09,3,6,23.58452159227804,0,0.0,0
2024-01-07 04:00:00,19.0,1,0,0.95,4,6,25.2160700912832,0,0.0,0
2024-01-07 05:00:00,18.0,1,0,0.94,5,6,25.53893038040103,0,0.0,0
2024-01-07 06:00:00,24.0,1,0,1.04,6,6,25.374924735953467,0,0.0,0
2024-01-07 07:00:00,139.0,1,1,1.06,7,6,24.41745470984574,0,0.0,0
2024-01-07 08:00:00,127.0,1,1,1.05,8,6,28.256549614701246,0,0.41245319181642753,0
2024-01-07 09:00:00,191.0,1,1,1.05,9,6,25.520888856244095,0,0.0,0
2024-01-07 10:00:00,120.0,1,0,1.04,10,6,30.02973700275374,0,0.0,0
2024-01-07 11:00:00,91.0,1,0,0.98,11,6,27.718475450206462,0,0.0,0
2024-01-07 12:00:00,93.0,1,0,1.08,12,6,28.063054818222568,0,0.0,0
2024-01-07 13:00:00,110.0,1,0,1.05,13,6,31.24311236760554,0,0.0,0
2024-01-07 14:00:00,83.0,1,0,1.0,14,6,26.079667290352145,0,0.7694101055212756,0
2024-01-07 15:00:00,85.0,1,0,0.99,15,6,26.433431521956784,0,0.0,0
2024-01-07 16:00:00,65.0,1,0,0.98,16,6,26.010172939652627,0,0.0,0
2024-01-07 17:00:00,143.0,1,1,0.96,17,6,27.88292812074394,0,0.0,0
2024-01-07 18:00:00,153.0,1,1,1.09,18,6,26.890465654901753,0,0.0,0
2024-01-07 19:00:00,144.0,1,1,1.02,19,6,24.366636933065273,0,0.0,0
2024-01-07 20:00:00,67.0,1,0,1.02,20,6,23.614737825988097,0,0.0,0
2024-01-07 21:00:00,54.0,1,0,1.04,21,6,22.918189191265316,0,0.7992934628362024,0
2024-01-07 22:00:00,67.0,1,0,1.02,22,6,20.664186112958348,0,0.0,0
2024-01-07 23:00:00,9.0,1,0,0.53,23,6,24.828266724765903,0,0.0,0
